name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
chiang mai,23/3/2014,33.2,24.9,27.8,33.2,24.9,27.9,17.5,55.3,0.081,100,4.17,rain,,,,24.1,181.3,1013.1,62.7,9.1,246.5,21.2,9,,2014-03-23T06:25:48,2014-03-23T18:35:34,0.73,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,24/3/2014,32.3,19.7,26,32.8,19.7,26.2,17.2,59.7,5.675,100,16.67,rain,,,,45.6,331,1013.4,37.6,8.8,273.2,23.6,10,,2014-03-24T06:24:58,2014-03-24T18:35:48,0.75,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"48327099999,48329099999,48334099999,VTCC,48328099999,remote,VTCL"
chiang mai,25/3/2014,35,20,27,32.9,20,26.6,14.5,51.7,0,0,0,,,,,9.4,102.4,1011.7,13.7,7.7,277.4,23.8,10,,2014-03-25T06:24:08,2014-03-25T18:36:02,0.8,Clear,Clear conditions throughout the day.,clear-day,"48327099999,48329099999,48334099999,VTCC,48328099999,remote,VTCL"
chiang mai,26/3/2014,35.3,21,28,33.8,21,27.5,14.5,47.9,0,0,0,,,,,9.4,111.3,1010.8,20.8,6.9,267.5,23,9,,2014-03-26T06:23:17,2014-03-26T18:36:16,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,27/3/2014,36.9,21,28.2,35,21,27.5,13.1,44,0,0,0,,,,,11.2,205.6,1009.4,11.6,6.4,259,22.4,9,,2014-03-27T06:22:27,2014-03-27T18:36:30,0.87,Clear,Clear conditions throughout the day.,clear-day,"48327099999,48329099999,48334099999,VTCC,48328099999,remote,VTCL"
chiang mai,28/3/2014,37,21.3,29,36.3,21.3,28.6,14.5,44.1,0,0,0,,,,,13,177.2,1009,9.8,5,258.7,22.2,9,,2014-03-28T06:21:37,2014-03-28T18:36:44,0.91,Clear,Clear conditions throughout the day.,clear-day,"48327099999,48329099999,48334099999,VTCC,48328099999,remote,VTCL"
chiang mai,29/3/2014,37.1,22.5,29.6,36,22.5,29.3,14.4,42.3,0,0,0,,,,,9.4,170.9,1008.5,11.7,5.4,254.7,22.2,9,,2014-03-29T06:20:47,2014-03-29T18:36:58,0.94,Clear,Clear conditions throughout the day.,clear-day,"48327099999,48329099999,48334099999,VTCC,48328099999,remote,VTCL"
chiang mai,30/3/2014,39,22.9,30.5,36.7,22.9,29.6,12.1,38.1,0,0,0,,,,,22.3,195.4,1008,0,6.5,285.6,24.6,10,,2014-03-30T06:19:57,2014-03-30T18:37:12,0.98,Clear,Clear conditions throughout the day.,clear-day,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,31/3/2014,37.2,20,28.9,35.6,20,28.1,11.3,37.3,0,0,0,,,,,11.2,166.1,1007.9,0,6.9,302.7,26.1,10,,2014-03-31T06:19:07,2014-03-31T18:37:25,0,Clear,Clear conditions throughout the day.,clear-day,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,1/4/2014,38,21.4,29.4,36.8,21.4,28.9,13.4,40.7,0,0,0,,,,,9.4,143.6,1007.3,2.4,5.8,285.6,24.7,10,,2014-04-01T06:18:17,2014-04-01T18:37:39,0.05,Clear,Clear conditions throughout the day.,clear-day,"48327099999,48329099999,48334099999,VTCC,48328099999,remote,VTCL"
chiang mai,2/4/2014,38,22.3,28.5,36.3,22.3,28.4,15,45.8,0,0,0,,,,,25.8,330.5,1007.3,19.3,5.8,254.1,21.9,9,,2014-04-02T06:17:28,2014-04-02T18:37:53,0.08,Clear,Clear conditions throughout the day.,clear-day,"48327099999,48329099999,48334099999,VTCC,48328099999,remote,VTCL"
chiang mai,3/4/2014,36,22,28.1,35.4,22,28,15.5,48.9,0.577,100,8.33,rain,,,,22.2,345.4,1009.1,31.6,5.6,237.2,20.5,8,,2014-04-03T06:16:39,2014-04-03T18:38:08,0.11,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"48327099999,48329099999,48334099999,VTCC,48328099999,remote,VTCL"
chiang mai,4/4/2014,35,21.2,25.9,36.2,21.2,26.2,18,64.2,1.367,100,12.5,rain,,,,19,179.4,1011.2,31.2,6.5,216.2,18.8,8,,2014-04-04T06:15:49,2014-04-04T18:38:22,0.14,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,5/4/2014,32.3,19.9,25.8,33.2,19.9,26.2,17.8,63.9,5.814,100,12.5,rain,,,,18.4,234,1012.3,48.2,9.3,280,24.2,10,,2014-04-05T06:15:01,2014-04-05T18:38:36,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,6/4/2014,35.1,21.7,27.8,34,21.7,27.6,16.1,53.5,0.146,100,4.17,rain,,,63,37.1,24.5,1011.8,20.9,9.2,284.6,24.5,10,,2014-04-06T06:14:12,2014-04-06T18:38:50,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48327099999,48329099999,48334099999,VTCC,48328099999,remote,VTCL"
chiang mai,7/4/2014,34,22,28.5,33.3,22,28.4,15.6,47.2,0,0,0,,,,,14.8,124.7,1011.6,30.6,9.1,269.4,23,10,,2014-04-07T06:13:24,2014-04-07T18:39:05,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,8/4/2014,36.1,23,29.9,35.6,23,29.9,16.2,46.3,0.162,100,4.17,rain,,,,18.4,170.7,1010.5,23.5,9.1,261.9,22.6,10,,2014-04-08T06:12:36,2014-04-08T18:39:19,0.27,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,9/4/2014,36.1,23.1,29.6,36.6,23.1,29.9,17.6,51,0,0,0,,,,,20.5,152.5,1010.3,29.4,8.8,284.3,24.5,10,,2014-04-09T06:11:48,2014-04-09T18:39:34,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,10/4/2014,37.1,24.8,29.8,37.9,24.8,30.5,18,51.3,0.36,100,4.17,rain,,,,21.5,203.6,1010,32.8,7.4,249.7,21.7,9,,2014-04-10T06:11:01,2014-04-10T18:39:49,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48327099999,48329099999,48334099999,VTCC,48328099999,remote,VTCL"
chiang mai,11/4/2014,36,24.9,29.3,37,24.9,29.9,17.9,52.4,0.218,100,8.33,rain,,,,24.7,169.2,1010,41.1,8.2,230.9,19.8,9,,2014-04-11T06:10:14,2014-04-11T18:40:04,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,12/4/2014,37,23.9,28.1,37.4,23.9,28.4,18,56.9,10.791,100,8.33,rain,,,50,27.7,174.3,1009.7,41.7,8.3,240,20.6,8,,2014-04-12T06:09:27,2014-04-12T18:40:19,0.4,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,13/4/2014,36,23,28.9,36.8,23,29.1,17.5,53,0,0,0,,,,37.1,19.7,213.3,1010.9,38.8,9,226.4,19.5,8,,2014-04-13T06:08:41,2014-04-13T18:40:34,0.43,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,14/4/2014,37,23,29.5,37.8,23,29.7,17.3,51.1,0.001,100,4.17,rain,,,,16.6,227.2,1011.2,51.3,8.8,198.7,17.2,7,,2014-04-14T06:07:56,2014-04-14T18:40:50,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48327099999,48329099999,48334099999,VTCC,48328099999,remote,VTCL"
chiang mai,15/4/2014,34.1,24,29.2,36,24,30.1,18.8,55.1,0.369,100,4.17,rain,,,,27.7,198.8,1011.9,54.2,9.5,164.8,14.1,6,,2014-04-15T06:07:11,2014-04-15T18:41:05,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,16/4/2014,36,23.9,29.1,37.7,23.9,30,19.2,57.4,0.016,100,4.17,rain,,,,23.8,189.1,1009.7,45.2,9.8,164,14.2,6,,2014-04-16T06:06:26,2014-04-16T18:41:21,0.53,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"48327099999,48329099999,48334099999,VTCC,48328099999,remote,VTCL"
chiang mai,17/4/2014,36.1,23,29.1,37.5,23,29.9,18.7,56.2,0,0,0,,,,,12.9,230.5,1009.4,38.1,9.9,200.7,17.4,7,,2014-04-17T06:05:42,2014-04-17T18:41:37,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48327099999,48329099999,48334099999,VTCC,48328099999,remote,VTCL"
chiang mai,18/4/2014,37.2,23.8,30.9,39.9,23.8,31.8,18.5,50.4,0,0,0,,,,,16.6,209.3,1009.9,32.2,9.8,229,19.7,9,,2014-04-18T06:04:58,2014-04-18T18:41:54,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48327099999,48329099999,48334099999,VTCC,48328099999,remote,VTCL"
chiang mai,19/4/2014,36,25.9,31,38.4,25.9,32.3,19,50.1,0,0,0,,,,,112.7,203.4,1009.2,38.7,9.9,227.1,19.5,8,,2014-04-19T06:04:15,2014-04-19T18:42:10,0.64,Partially cloudy,Partly cloudy throughout the day.,wind,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,20/4/2014,37,26,30.6,39.4,26,31.9,19.2,52.2,0,0,0,,,,,24.1,191.9,1008.7,40.2,9.8,181.6,15.8,6,,2014-04-20T06:03:33,2014-04-20T18:42:27,0.68,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,21/4/2014,36.1,25.6,30.4,37.7,25.6,31.9,19.8,54.8,0,0,0,,,,37.1,14.8,192.7,1009.5,47,9.9,173.3,15,7,,2014-04-21T06:02:51,2014-04-21T18:42:44,0.71,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"48327099999,48329099999,48334099999,VTCC,48328099999,remote,VTCL"
chiang mai,22/4/2014,36,23.7,30.8,39.5,23.7,32.9,20.6,56.4,0,0,0,,,,,16.6,217.5,1010.7,41.6,9.9,209.3,18.1,7,,2014-04-22T06:02:10,2014-04-22T18:43:01,0.75,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"48327099999,48329099999,48334099999,VTCC,48328099999,remote,VTCL"
chiang mai,23/4/2014,36,25.3,30.5,39.7,25.3,32.6,20.7,57.7,0,0,0,,,,,16.6,182.6,1009,34.1,9.4,181.6,15.6,6,,2014-04-23T06:01:29,2014-04-23T18:43:19,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48327099999,48329099999,48334099999,VTCC,48328099999,remote,VTCL"
chiang mai,24/4/2014,38.2,25.2,31.6,39.8,25.2,32.8,19.2,51.5,0,0,0,,,,,13,198.6,1007.7,30,9.8,243.4,21,8,,2014-04-24T06:00:50,2014-04-24T18:43:36,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48327099999,48329099999,48334099999,VTCC,48328099999,remote,VTCL"
chiang mai,25/4/2014,38,27,31.5,39.2,28.4,33,18.9,49.2,0,0,0,,,,,33.5,165.2,1008.6,36.1,9.9,160.7,13.9,5,,2014-04-25T06:00:10,2014-04-25T18:43:54,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48327099999,48329099999,48334099999,VTCC,48328099999,remote,VTCL"
chiang mai,26/4/2014,38,25,30.5,39.4,25,31.4,18,49,0.145,100,8.33,rain,,,,33.5,321.4,1009.3,43.9,9.8,252.8,21.9,9,,2014-04-26T05:59:32,2014-04-26T18:44:12,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48327099999,48329099999,48334099999,VTCC,48328099999,remote,VTCL"
chiang mai,27/4/2014,36,24,28.8,36.8,24,29.5,18.5,55.3,0,0,0,,,,,25.8,34.3,1010.6,35.3,10,251.2,21.7,9,,2014-04-27T05:58:54,2014-04-27T18:44:31,0.93,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,28/4/2014,37.2,25.8,30.5,38.4,25.8,31.5,19,52.3,0.001,100,4.17,rain,,,,24,170.6,1010.1,45,9.9,221.4,19.1,8,,2014-04-28T05:58:17,2014-04-28T18:44:50,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,29/4/2014,37,25,29.9,37.9,25,30.9,19.2,55,8.674,100,4.17,rain,,,,41.2,48.7,1009.9,37.3,10,273.5,23.7,9,,2014-04-29T05:57:41,2014-04-29T18:45:09,0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,30/4/2014,34,23,26.3,36.4,23,27,20.3,71.2,6.032,100,4.17,rain,,,70.2,37.4,60.8,1010.4,39.1,9.8,268.6,23.3,10,,2014-04-30T05:57:05,2014-04-30T18:45:28,0.03,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,1/5/2014,34.1,22.1,26.6,35.3,22.1,27.3,20.2,70.3,0,0,0,,,,,19.8,222.6,1010,42,8.8,257.4,22.2,10,,2014-05-01T05:56:31,2014-05-01T18:45:47,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,2/5/2014,35.1,23,28.6,35.9,23,29.5,19.3,59.7,0,0,0,,,,,14.8,157.9,1010.7,26,10,225.7,19.4,9,,2014-05-02T05:55:57,2014-05-02T18:46:07,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,3/5/2014,32,23,27.4,34.9,23,28.7,21,69.4,68.07,100,12.5,rain,,,,16.6,97.9,1011.4,64.2,9,214.7,18.5,8,,2014-05-03T05:55:24,2014-05-03T18:46:27,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,4/5/2014,34,25,28.4,35.1,25,30.1,20.7,64.4,0.719,100,4.17,rain,,,,84.2,150.5,1010.6,52.7,10,270.3,23.3,9,,2014-05-04T05:54:52,2014-05-04T18:46:47,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,5/5/2014,33.1,23,28.6,35.4,23,29.7,20.1,62.2,1.429,100,8.33,rain,,,44.3,25.9,55,1011.1,60.3,9.7,156.3,13.6,5,,2014-05-05T05:54:20,2014-05-05T18:47:08,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,6/5/2014,34,22.9,26.9,35.8,22.9,27.8,20.4,69.8,25.817,100,8.33,rain,,,53.6,14.8,178,1012.3,56.2,9.8,274.2,23.8,8,,2014-05-06T05:53:50,2014-05-06T18:47:28,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48327099999,48329099999,48334099999,VTCC,48328099999,remote,VTCL"
chiang mai,7/5/2014,32.1,24,26.7,35.5,24,27.7,21.2,73.1,5.984,100,20.83,rain,,,,13,195.2,1012.4,64.6,9.8,260,22.5,8,,2014-05-07T05:53:20,2014-05-07T18:47:49,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,8/5/2014,35,23.1,28.7,36.7,23.1,29.5,19.9,63,0.025,100,4.17,rain,,,,42.1,177.8,1009.9,46.2,9.4,323.2,27.8,10,,2014-05-08T05:52:51,2014-05-08T18:48:10,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,9/5/2014,36.1,26,29.8,36.9,26,30.9,19,54,0.001,100,4.17,rain,,,,31.4,203,1008.3,55,10.1,321.9,27.9,10,,2014-05-09T05:52:24,2014-05-09T18:48:32,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,10/5/2014,35,22.8,28,35.7,22.8,29,20.6,66.8,23.623,100,12.5,rain,,,53.6,24.1,162.7,1008.3,53.9,9.8,282.8,24.4,9,,2014-05-10T05:51:57,2014-05-10T18:48:53,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48327099999,48329099999,48334099999,VTCC,48328099999,remote,VTCL"
chiang mai,11/5/2014,35,24,29.4,38.3,24,31,21,63.4,0,0,0,,,,,14.2,200.3,1009,36,10.1,274.7,23.9,9,,2014-05-11T05:51:31,2014-05-11T18:49:15,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,12/5/2014,36.2,23.6,30.5,39,23.6,32.5,20.8,58.7,6.351,100,4.17,rain,,,57.2,29.5,120.7,1008.8,45.2,10.1,313.6,27.1,10,,2014-05-12T05:51:06,2014-05-12T18:49:37,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48327099999,48329099999,48334099999,VTCC,48328099999,remote,VTCL"
chiang mai,13/5/2014,35,25,29,38.4,25,31.2,22.3,69.1,1.823,100,4.17,rain,,,,25.8,27.6,1008.1,55.8,10.1,223.4,19.1,8,,2014-05-13T05:50:42,2014-05-13T18:49:59,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,14/5/2014,36.2,23.8,29.8,39.1,23.8,31.7,21.2,62.5,0,0,0,,,,,25.9,233.4,1006.6,46.9,10.1,263,22.8,9,,2014-05-14T05:50:19,2014-05-14T18:50:22,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48327099999,48329099999,48334099999,VTCC,48328099999,remote,VTCL"
chiang mai,15/5/2014,34,25,28.2,37.3,25,29.6,21,66.1,0.393,100,8.33,rain,,,,20.5,209.7,1006.6,55.8,10.1,136.9,11.8,5,,2014-05-15T05:49:57,2014-05-15T18:50:44,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,16/5/2014,35.9,25,29.5,38.2,25,30.9,20.8,61.9,0,0,0,,,,,13,179.2,1007.1,37.3,10,218,18.9,7,,2014-05-16T05:49:36,2014-05-16T18:51:07,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,17/5/2014,35,24,28.3,38.5,24,30,21.1,66.5,24.187,100,8.33,rain,,,,27.6,319.4,1008.4,60.3,9.6,145.6,12.6,5,,2014-05-17T05:49:16,2014-05-17T18:51:29,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"48327099999,48329099999,48334099999,VTCC,48328099999,remote,VTCL"
chiang mai,18/5/2014,35,24,28.1,39.5,24,29.9,21.8,69.7,8.635,100,12.5,rain,,,,18.4,137.5,1009.3,65.5,9.9,177.4,15.4,7,,2014-05-18T05:48:57,2014-05-18T18:51:52,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48327099999,48329099999,48334099999,VTCC,48328099999,remote,VTCL"
chiang mai,19/5/2014,33,22.5,27.2,36.1,22.5,28.8,21.7,73.4,2.104,100,16.67,rain,,,,20.5,211,1010.5,75,10.1,216.1,18.6,8,,2014-05-19T05:48:39,2014-05-19T18:52:15,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48327099999,48329099999,48334099999,VTCC,48328099999,remote,VTCL"
chiang mai,20/5/2014,34,25.9,29.2,36.5,25.9,31.3,22,67.1,0.038,100,8.33,rain,,,,17.5,193.9,1008.9,55.6,10.1,102.4,8.6,3,,2014-05-20T05:48:22,2014-05-20T18:52:38,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,21/5/2014,33,26,29.3,35.3,26,31.3,21.3,63.3,0,0,0,,,,,17.2,228.7,1007.6,64.3,10,151.2,13,6,,2014-05-21T05:48:06,2014-05-21T18:53:01,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,22/5/2014,34.2,24,29.2,36,24,30.4,20.2,60.7,0.406,100,4.17,rain,,,,22.3,177.6,1006.4,42.6,10.1,283.3,24.7,10,,2014-05-22T05:47:51,2014-05-22T18:53:24,0.76,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,23/5/2014,35,25,29.9,38.6,25,31.4,20.7,60.3,0,0,0,,,,,13,192.7,1007.8,37.4,10.1,274.3,23.7,8,,2014-05-23T05:47:37,2014-05-23T18:53:47,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,24/5/2014,36,26,31,37.9,26,32.6,20,54,0,0,0,,,,,16.6,191.3,1009.5,24.8,10.1,170.6,14.8,5,,2014-05-24T05:47:24,2014-05-24T18:54:10,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,25/5/2014,36,26,31.6,38.9,26,33.9,20.4,53.4,0.086,100,8.33,rain,,,,23.5,312.3,1010.4,42.3,10.1,238.7,20.6,8,,2014-05-25T05:47:12,2014-05-25T18:54:33,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,26/5/2014,35,27,30.8,38.4,28.8,33.3,20.7,55.9,0,0,0,,,,,18.1,232.1,1010.7,48,10.1,206.6,17.8,6,,2014-05-26T05:47:01,2014-05-26T18:54:56,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,27/5/2014,35.1,25.4,28.9,38.6,25.4,31.7,22.3,68.6,6.526,100,8.33,rain,,,57.2,38.9,305.8,1009.5,55.9,10,216.3,18.8,7,,2014-05-27T05:46:51,2014-05-27T18:55:19,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48327099999,48329099999,48334099999,VTCC,48328099999,remote,VTCL"
chiang mai,28/5/2014,35,23.4,29.1,38.5,23.4,31.2,21.9,67.5,7.459,100,8.33,rain,,,,27.6,269.4,1009.5,70.6,10,218.1,18.7,8,,2014-05-28T05:46:42,2014-05-28T18:55:42,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48327099999,48329099999,48334099999,VTCC,48328099999,remote,VTCL"
chiang mai,29/5/2014,30,22.7,26.9,34.2,22.7,28.7,22.9,79.5,1.003,100,20.83,rain,,,,24.1,230.6,1009.2,84.2,10.1,210.9,18.4,8,,2014-05-29T05:46:34,2014-05-29T18:56:05,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48327099999,48329099999,48334099999,VTCC,48328099999,remote,VTCL"
chiang mai,30/5/2014,34,23,27.4,38,23,28.6,22.3,75.5,17.466,100,12.5,rain,,,,24.1,250.3,1007.3,77.1,9.9,236.3,20.4,8,,2014-05-30T05:46:27,2014-05-30T18:56:28,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48327099999,48329099999,48334099999,VTCC,48328099999,remote,VTCL"
chiang mai,31/5/2014,35,25,28.3,36.9,25,30,22.4,72.5,14.768,100,8.33,rain,,,,21.3,358.7,1007.2,74.6,10,173.6,15.2,6,,2014-05-31T05:46:21,2014-05-31T18:56:50,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,1/6/2014,33.1,23.4,27.3,36.9,23.4,28.9,22.6,77,18.974,100,20.83,rain,,,,22.3,174.9,1008.8,78.7,8.8,98,8.5,3,,2014-06-01T05:46:16,2014-06-01T18:57:13,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48327099999,48329099999,48334099999,VTCC,48328099999,remote,VTCL"
chiang mai,2/6/2014,34.3,24,28.3,40.8,24,30.3,21.9,70.2,2.989,100,12.5,rain,,,,20.5,143.3,1008.1,57,10,237.1,20.5,8,,2014-06-02T05:46:13,2014-06-02T18:57:35,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,3/6/2014,35.1,23,29.8,38.5,23,32.3,21.9,64.4,0.002,100,4.17,rain,,,31.3,20.5,213,1005.2,46.3,10.1,241.4,21.1,8,,2014-06-03T05:46:10,2014-06-03T18:57:57,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48327099999,48329099999,48334099999,VTCC,48328099999,remote,VTCL"
chiang mai,4/6/2014,35.3,26,30.4,39.7,26,33.4,22.1,62.7,0,0,0,,,,,11.2,293.2,1004.3,40.3,10.2,136.5,11.8,5,,2014-06-04T05:46:08,2014-06-04T18:58:18,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,5/6/2014,35.4,24.2,30.6,38.9,24.2,33.5,22,62.1,0,0,0,,,,,13,215.2,1003.6,48.5,10.1,145.2,12.5,5,,2014-06-05T05:46:07,2014-06-05T18:58:40,0.24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48327099999,48329099999,48334099999,VTCC,48328099999,remote,VTCL"
chiang mai,6/6/2014,34,25,28.5,36.9,25,30.4,21.7,68.3,3.256,100,12.5,rain,,,,12.9,164,1004.4,62.1,10.1,101.8,8.7,3,,2014-06-06T05:46:07,2014-06-06T18:59:01,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
